,Longitude,Latitude,Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Aggregate rating
4647,77.2279864,28.6025572,10.4,0,0,0,0,3.6
4648,77.2267949,28.6001414,22.1,1,0,0,0,3.7
4649,77.2273128,28.6007455,8.45,0,0,0,0,3.7
4650,77.2275373,28.6003637,22.1,1,1,0,0,3.6
4651,77.227379,28.6007115,18.2,0,1,0,0,3.9
4652,77.2264353,28.5996365,26.0,1,0,0,0,3.8
4653,77.2259206,28.6006577,5.2,0,0,0,0,3.7
4654,77.2268188,28.5997575,15.6,0,0,0,0,3.9
4655,77.2265943,28.5997809,27.3,0,0,0,0,3.8
4656,77.2280043,28.602474,5.85,0,0,0,0,3.5
4657,77.2269984,28.5999538,26.0,1,1,0,0,3.9
4658,77.2260104,28.5998597,6.5,0,1,0,0,3.7
4659,77.2271332,28.6010869,10.4,0,0,0,0,3.6
4660,77.2269577,28.5999548,22.1,1,0,0,0,3.7
4661,77.2269984,28.6000435,9.1,0,0,0,0,3.8
4662,77.2270521,28.6000351,32.5,0,0,0,0,3.8
4663,77.2275373,28.6005429,26.0,0,1,0,0,3.8
4664,77.2273075,28.6002736,5.85,0,0,0,0,3.2
4665,77.2273577,28.6002569,22.1,1,0,0,0,4.2
4666,77.2261901,28.5997872,5.2,0,1,0,0,4.0
4667,77.2275373,28.6005429,20.8,1,1,0,0,4.1
4668,77.2261901,28.5998768,20.15,1,0,0,0,4.0
4669,77.2265493,28.5997318,26.0,1,0,0,0,4.0
4670,77.2261901,28.5998768,26.0,0,0,0,0,4.2
4671,77.2269984,28.6000435,21.45,1,0,0,0,4.0
4672,77.2274475,28.6007136,27.3,1,1,0,0,4.2
4673,77.2262463,28.6000106,16.9,0,0,0,0,4.2
4674,77.2266392,28.5997404,7.8,0,0,0,0,4.0
4675,77.2257861,28.5998374,9.1,0,0,0,0,4.4
4676,77.2270883,28.6001416,23.4,1,0,0,0,4.2
4677,77.1438291,28.6501384,14.3,1,0,0,0,3.1
4678,77.1391671,28.6461556,3.25,0,0,0,0,3.1
4679,77.1380354,28.6550605,5.85,0,1,0,0,3.3
4680,77.136989,28.655071,9.1,1,1,0,0,3.0
4681,77.1371133,28.6542971,5.2,0,0,0,0,3.2
4682,77.1466722,28.653603,5.85,0,0,0,0,3.3
4683,77.1358371,28.6543213,5.85,0,0,0,0,3.2
4684,77.1316231,28.6491551,1.95,0,0,0,0,3.2
4685,77.130681,28.6489905,6.5,0,0,0,0,3.1
4686,77.1406718,28.6560415,7.15,0,0,0,0,2.6
4687,77.1423902,28.6529002,15.6,1,0,0,0,2.8
4688,77.1330407,28.6493759,2.6,0,0,0,0,3.2
4689,77.1379553,28.6554914,14.3,1,0,0,0,2.7
4690,77.1407751,28.6556035,10.4,1,1,0,0,2.7
4691,77.1373231,28.6545957,9.75,0,0,0,0,3.0
4692,77.1374776,28.6546527,9.1,0,0,0,0,3.3
4693,77.136123,28.6541881,8.45,0,0,0,0,3.3
4694,77.1312221,28.6474775,5.2,0,1,0,0,3.3
4695,77.1306854,28.6489945,4.55,0,1,0,0,3.0
4696,77.14861963,28.65784633,9.1,0,0,0,0,3.4
4697,77.1321064,28.6497956,4.55,0,0,0,0,2.7
4698,77.1501141,28.6563972,7.15,0,1,0,0,2.7
4699,77.1311592,28.6489052,3.9,0,1,0,0,3.2
4700,77.1313623,28.648918,6.5,0,0,0,0,3.3
4701,77.14399081,28.64679749,4.55,0,0,0,0,3.2
4702,77.1312308,28.648963,7.8,0,0,0,0,3.2
4703,77.1438903,28.6521954,7.15,0,1,1,0,2.7
4704,77.1306799,28.6489773,3.9,0,0,0,0,3.1
4705,77.1300673,28.6522005,3.9,0,0,0,0,2.8
4706,77.1302026,28.6484901,5.2,0,0,0,0,3.1
4707,77.1306672,28.6489962,5.85,0,0,0,0,2.7
4708,77.1299154,28.6522777,5.85,0,0,0,0,3.2
4709,77.1374915,28.6546474,10.4,0,1,0,0,2.6
4710,77.1366651,28.650206,5.2,0,0,0,0,3.3
4711,77.1422056,28.6553478,7.8,0,0,0,0,2.8
4712,77.1384066,28.655369,15.6,1,1,0,0,3.2
4713,77.1317062,28.6494447,7.8,0,0,0,0,3.0
4714,77.1407866,28.6570621,0.65,0,0,0,0,2.8
4715,77.142172,28.6506233,10.4,1,0,0,0,3.2
4716,77.13043333,28.65249167,3.9,0,0,0,0,2.9
4717,77.1313127,28.6489309,7.8,0,0,0,0,3.0
4718,77.1384406,28.6557286,32.5,1,0,0,0,3.2
4719,77.1362569,28.6543517,14.3,1,0,0,0,3.4
4720,77.130674,28.6489739,7.15,0,0,0,0,3.1
4721,77.1375537,28.6546314,15.6,1,1,0,0,3.5
4722,77.1428519,28.6552663,8.45,0,0,0,0,3.5
4723,77.1438814,28.6521899,3.25,0,0,0,0,3.6
4724,0.0,0.0,6.5,0,0,0,0,3.7
4725,77.1394952,28.6555949,13.0,1,0,0,0,3.6
4726,77.1519824,28.6575383,15.6,1,0,0,0,3.5
4727,77.129287,28.6518949,1.95,0,0,0,0,3.5
4728,77.1374755,28.6554434,7.8,0,1,0,0,3.6
4729,77.1409427,28.6559956,9.75,0,1,0,0,3.5
4730,77.1367382,28.6503488,6.5,0,0,0,0,2.4
4731,77.1284425,28.6517775,4.55,0,0,0,0,2.1
4732,77.1466423,28.6568197,10.4,0,1,0,0,2.4
4733,77.2862616,28.661112,2.6,0,0,0,0,2.9
4734,77.2861883,28.6611167,3.25,0,0,0,0,3.0
4735,0.0,0.0,2.6,0,0,0,0,2.9
4736,77.284295,28.66551167,3.9,0,0,0,0,2.9
4737,0.0,0.0,3.9,0,0,0,0,3.0
4738,77.27581099,28.65854624,5.2,0,0,0,0,2.9
4739,77.24231,28.57606,4.55,0,0,0,0,2.9
4740,77.2821,28.65905,1.95,0,0,0,0,2.9
4741,77.273111,28.6590466,6.5,0,1,0,0,2.5
4742,77.2722581,28.658652,1.3,0,0,0,0,3.1
4743,77.2815054,28.6593514,6.5,0,0,0,0,3.2
4744,77.2814976,28.6602651,1.95,0,0,0,0,3.3
4745,77.2882675,28.65986279,8.45,0,1,0,0,3.2
4746,77.280646,28.65981866,6.5,0,1,0,0,3.3
4747,0.0,0.0,4.55,0,0,0,0,3.2
4748,77.2778171,28.6522731,9.1,0,0,0,0,2.9
4749,77.2788164,28.66104399,9.1,0,0,0,0,3.1
4750,77.2812826,28.6602119,1.95,0,0,0,0,3.3
4751,77.27833997,28.65951181,9.1,0,0,0,0,2.9
4752,77.2779662,28.6523602,3.9,0,0,0,0,3.2
4753,77.2836334,28.6592567,6.5,0,0,0,0,3.3
4754,77.285347,28.65975,4.55,0,1,0,0,3.1
4755,77.2723274,28.6589025,5.2,0,0,0,0,3.2
4756,77.279894,28.6596933,1.3,0,0,0,0,3.3
4757,77.2725723,28.6577411,5.2,0,0,0,0,2.6
4758,77.2767835,28.652309,3.9,0,0,0,0,3.2
4759,77.2819196,28.6593873,5.2,0,0,0,0,3.0
4760,77.2815369,28.6592597,5.2,0,0,0,0,3.0
4761,77.2843782,28.6579219,1.3,0,0,0,0,3.4
4762,77.2805179,28.6573761,7.8,0,0,0,0,3.1
4763,77.2776449,28.652892,5.85,0,0,0,0,2.7
4764,77.2829867,28.6598057,5.2,0,0,0,0,3.1
4765,77.2836092,28.6592244,1.3,0,0,0,0,3.3
4766,77.2806076,28.6573846,7.15,0,0,0,0,3.3
4767,77.2750291,28.6583725,6.5,0,0,0,0,3.4
4768,77.2814156,28.6602389,10.4,0,1,0,0,2.9
4769,77.2781836,28.6515992,3.25,0,0,0,0,3.1
4770,77.28203908,28.65563419,6.5,0,1,0,0,3.1
4771,77.2794854,28.6595627,6.5,0,0,0,0,3.1
4772,77.27633871,28.6588784,7.8,0,0,0,0,3.1
4773,77.2833907,28.6598889,10.4,1,0,0,0,2.9
4774,0.0,0.0,4.55,0,0,0,0,3.0
4775,77.2738859,28.6580718,2.6,0,0,0,0,3.1
4776,77.2731712,28.6565918,3.9,0,0,0,0,3.2
4777,77.2780041,28.6519405,7.15,0,0,0,0,3.6
4778,77.2855453,28.6575847,5.85,0,0,0,0,3.5
4779,77.28353441,28.65124712,3.9,0,0,0,0,3.2
4780,0.0,0.0,2.6,0,0,0,0,3.2
4781,0.0,0.0,7.8,0,0,0,0,3.2
4782,77.2821467,28.6551369,2.6,0,0,0,0,3.2
4783,77.28215106,28.65558682,2.6,0,0,0,0,3.2
4784,77.2822453,28.6555214,2.6,0,0,0,0,3.2
4785,77.2825524,28.660629,3.9,0,0,0,0,3.2
4786,77.28349753,28.65748122,1.95,0,0,0,0,3.2
4787,77.2762894,28.6588582,6.5,0,0,0,0,3.2
4788,0.0,0.0,4.55,0,0,0,0,3.2
4789,77.28099915,28.65655592,5.2,0,1,0,0,3.2
4790,77.2842188,28.6576075,4.55,0,0,0,0,3.2
4791,77.2808326,28.6590094,3.25,0,0,0,0,3.2
4792,77.28,28.66,1.3,0,0,0,0,3.2
4793,77.27822732,28.65948063,4.55,0,0,0,0,3.2
4794,77.2815094,28.6602512,3.9,0,0,0,0,3.2
4795,77.2777796,28.6525016,7.15,0,0,0,0,3.2
4796,77.2730949,28.6590094,4.55,0,0,0,0,3.2
4797,77.2829523,28.6597564,4.55,0,0,0,0,3.2
4798,77.2820172,28.6594361,5.85,0,0,0,0,3.2
4799,0.0,0.0,4.55,0,0,0,0,3.2
4800,77.285269,28.651044,3.25,0,0,0,0,3.2
4801,77.2833009,28.65997,3.9,0,0,0,0,3.2
4802,77.2833458,28.660019,2.6,0,0,0,0,3.2
4803,77.2777667,28.6530845,1.3,0,0,0,0,3.2
4804,77.2832005,28.6600095,3.25,0,0,0,0,3.2
4805,77.2831828,28.659873,2.6,0,0,0,0,3.2
4806,77.28492778,28.65814167,3.25,0,0,0,0,3.2
4807,0.0,0.0,3.9,0,0,0,0,3.2
4808,77.28106979,28.6578175,5.2,0,0,0,0,3.2
4809,77.195496,28.523803,5.2,0,1,0,0,3.1
4810,77.1939597,28.5291758,28.6,1,0,0,0,3.5
4811,77.1922337,28.5278024,3.9,0,0,0,0,3.2
4812,0.0,0.0,19.5,1,0,0,0,3.2
4813,77.1941204,28.5278927,7.8,0,0,0,0,3.2
4814,0.0,0.0,3.9,0,0,0,0,3.2
4815,77.1918882,28.5280987,2.6,0,0,0,0,3.2
4816,77.1954089,28.5231188,2.6,0,0,0,0,3.2
4817,77.1954681,28.5231802,3.9,0,0,0,0,3.2
4818,77.23905969,28.57857977,3.25,0,0,0,0,3.4
4819,77.24256869,28.57548265,6.5,0,0,0,0,3.0
4820,77.24,28.58,1.3,0,0,0,0,3.1
4821,77.2428349,28.57509517,3.25,0,1,0,0,2.7
4822,77.24261798,28.57557569,3.25,0,0,0,0,2.8
4823,77.24215731,28.57518762,5.2,0,1,0,0,2.7
4824,77.24129397,28.57850528,5.85,0,1,0,0,3.2
4825,77.242238,28.578557,1.95,0,1,0,0,3.3
4826,77.240304,28.573524,7.8,0,0,0,0,3.0
4827,77.24246509,28.57534897,1.3,0,1,0,0,2.6
4828,77.24189311,28.57523591,7.15,0,0,0,0,3.3
4829,77.24015605,28.57749657,9.1,0,1,0,0,3.4
4830,77.24651657,28.56557384,1.3,0,0,0,0,3.0
4831,77.24151291,28.57573998,5.2,0,0,0,0,2.7
4832,77.245041,28.57453,5.85,0,1,0,0,2.6
4833,77.24148139,28.57535368,2.6,0,0,0,0,3.8
4834,77.23999545,28.57443534,8.45,0,1,0,0,3.7
4835,77.23870397,28.57748273,7.8,0,1,0,0,3.6
4836,77.24144083,28.57326317,10.4,1,1,0,0,3.5
4837,77.24159539,28.57591488,3.25,0,0,0,0,3.2
4838,77.2377796,28.575746,3.25,0,1,0,0,3.2
4839,77.2415063,28.5752885,3.9,0,0,0,0,3.2
4840,77.23935641,28.57287833,3.25,0,0,0,0,3.2
4841,77.2410469,28.5786022,3.9,0,0,0,0,3.2
4842,77.23900907,28.57783516,3.9,0,1,0,0,3.2
4843,0.0,0.0,3.9,0,0,0,0,3.2
4844,77.23922364,28.57852765,7.8,0,0,0,0,3.2
4845,77.23921526,28.5786572,5.2,0,1,0,0,3.2
4846,77.2533595,28.5690147,3.9,0,0,0,0,3.2
4847,77.2529469,28.569441,1.95,0,0,0,0,3.2
4848,77.2430561,28.5751889,1.3,0,0,0,0,3.2
4849,77.23870397,28.57748273,2.6,0,1,0,0,3.2
4850,77.2393918,28.5753454,4.55,0,1,0,0,3.2
4851,77.2427407,28.5753441,3.9,0,1,0,0,3.2
4852,77.2529979,28.5694893,3.25,0,0,0,0,3.2
4853,77.24355239,28.57387443,6.5,0,0,0,0,3.2
4854,77.24115785,28.57857859,1.95,0,0,0,0,3.2
4855,77.2423223,28.5755255,2.6,0,0,0,0,3.2
4856,77.24150252,28.57324197,2.6,0,1,0,0,3.2
4857,0.0,0.0,5.2,0,0,0,0,3.2
4858,77.2413122,28.5783107,5.2,0,1,0,0,3.2
4859,0.0,0.0,6.5,0,0,0,0,3.2
4860,77.2437034,28.5690093,3.9,0,1,0,0,3.4
4861,77.2433442,28.569244,7.8,0,1,0,0,3.0
4862,77.2464874,28.5668537,13.0,1,1,0,0,3.1
4863,77.2430012,28.5693419,6.5,0,1,0,0,3.4
4864,77.241099,28.5701061,9.1,0,0,0,0,2.5
4865,77.246667,28.5659744,8.45,0,1,0,0,3.4
4866,77.2445117,28.5702514,7.15,0,1,0,0,2.9
4867,77.241099,28.5701061,8.45,0,1,0,0,2.9
4868,77.2466986,28.5674166,10.4,0,1,0,0,2.8
4869,77.2380758,28.5716356,3.25,0,0,0,0,3.3
4870,77.2428952,28.5694702,6.5,0,0,0,0,2.6
4871,77.243883,28.5693849,7.8,0,0,0,0,3.1
4872,77.2462179,28.5666488,6.5,0,0,0,0,3.1
4873,77.24065,28.571408,3.9,0,1,0,0,3.0
4874,77.2403585,28.5714391,2.6,0,0,0,0,3.5
4875,77.2390334,28.5710749,7.15,0,1,0,0,3.7
4876,77.2384048,28.5650991,7.8,0,0,0,0,3.8
4877,77.2430159,28.5702313,6.5,0,1,0,0,3.8
4878,77.2393235,28.5710548,13.0,0,1,0,0,3.7
4879,77.2398417,28.5703451,7.15,0,0,0,0,3.8
4880,77.2392131,28.5711817,7.15,0,0,0,0,3.5
4881,77.2373271,28.5717193,13.0,1,0,0,0,3.2
4882,77.2452301,28.5638657,6.5,0,0,0,0,3.5
4883,77.24065,28.5637888,1.95,0,0,0,0,4.1
4884,77.158043,28.6920346,3.9,0,0,0,0,3.4
4885,77.1598506,28.6897195,3.9,0,0,0,0,3.2
4886,77.1580879,28.6862629,7.8,0,0,0,0,3.3
4887,77.1597056,28.6889256,6.5,0,0,0,0,3.3
4888,77.1613602,28.689127,7.15,0,0,0,0,3.1
4889,77.1576386,28.6916824,2.6,0,0,0,0,3.3
4890,77.16032244,28.69054589,5.85,0,0,0,0,3.2
4891,77.1602156,28.6906395,5.85,0,1,0,0,2.8
4892,77.158043,28.6916764,1.3,0,0,0,0,3.2
4893,77.1577799,28.690152,3.9,0,0,0,0,3.2
4894,0.0,0.0,3.9,0,0,0,0,3.2
4895,77.1555845,28.6834348,3.25,0,0,0,0,3.2
4896,77.1595266,28.6889287,9.1,0,0,0,0,3.2
4897,77.1576386,28.6918615,5.2,0,0,0,0,3.2
4898,77.1627161,28.68711,5.2,0,0,0,0,4.2
4899,77.2791263,28.631572,3.25,0,0,0,0,2.8
4900,77.2846422,28.6367385,5.2,0,1,0,0,2.6
4901,77.2828507,28.6340688,3.25,0,0,0,0,3.3
4902,77.2776898,28.6307187,5.2,0,0,0,0,3.1
4903,77.2731602,28.6301736,6.5,0,1,0,0,3.1
4904,77.2787671,28.634047,4.55,0,0,0,0,2.9
4905,77.2761595,28.6305918,6.5,0,0,0,0,2.8
4906,77.2784272,28.631536,3.25,0,0,0,0,3.0
4907,77.2855554,28.6363729,5.85,0,0,0,0,2.7
4908,77.2866228,28.6366215,5.85,0,0,0,0,2.8
4909,77.278285,28.6315528,2.6,0,0,0,0,3.0
4910,77.2813009,28.6342002,2.6,0,0,0,0,3.2
4911,77.2791263,28.6333642,2.6,0,0,0,0,2.8
4912,77.2773248,28.6312335,1.3,0,0,0,0,3.1
4913,77.2754966,28.6306728,1.95,0,0,0,0,3.0
4914,77.2794854,28.6398502,3.25,0,1,0,0,3.4
4915,77.2791124,28.6376483,3.25,0,0,0,0,2.9
4916,77.2787671,28.6318963,9.1,0,0,0,0,2.6
4917,77.2817105,28.6341612,7.8,0,1,0,0,2.6
4918,77.2842251,28.6386148,3.25,0,1,0,0,3.2
4919,77.2850649,28.6356053,2.6,0,1,0,0,3.4
4920,77.2853555,28.6358385,2.6,0,0,0,0,3.0
4921,77.2830396,28.6405769,6.5,0,1,0,0,2.6
4922,77.2827592,28.6391685,5.2,0,0,0,0,3.1
4923,77.2846595,28.637565,6.5,0,1,0,0,2.7
4924,77.2889229,28.6378972,5.2,0,0,0,0,3.3
4925,77.2832549,28.6346399,3.9,0,0,0,0,3.0
4926,77.2776898,28.6307187,7.8,0,0,0,0,2.9
4927,77.2825534,28.6413024,11.7,0,1,0,0,3.4
4928,77.2846148,28.635231,3.9,0,1,0,0,3.0
4929,77.2841775,28.6352991,2.6,0,0,0,0,2.8
4930,77.281315,28.632793,6.5,0,1,0,0,2.9
4931,77.2807048,28.6328809,5.2,0,0,0,0,2.8
4932,77.2798618,28.6321211,3.9,0,0,0,0,3.3
4933,77.2791913,28.639466,4.55,0,0,0,0,3.1
4934,77.28276461,28.63415519,2.6,0,1,0,0,2.8
4935,77.2794854,28.645585,6.5,0,0,0,0,2.7
4936,77.2732552,28.6300597,3.9,0,0,0,0,3.4
4937,77.2759194,28.6351409,4.55,0,0,0,0,3.0
4938,77.2791371,28.6393449,3.9,0,1,0,0,3.2
4939,0.0,0.0,4.55,0,0,0,0,3.1
4940,77.2882664,28.6370646,3.25,0,0,0,0,3.1
4941,77.2798445,28.6391674,3.25,0,0,0,0,3.1
4942,77.2813556,28.6342182,7.8,0,1,0,0,3.5
4943,77.2838434,28.634669,6.5,0,1,0,0,3.5
4944,77.2787671,28.6390651,2.6,0,0,0,0,3.8
4945,77.2859338,28.6368181,7.8,0,1,0,0,3.8
4946,77.285893,28.6355744,10.4,0,1,0,0,3.7
4947,77.2868134,28.6378437,6.5,0,0,0,0,3.5
4948,77.2836758,28.6398892,6.5,0,0,0,0,3.2
4949,77.2773871,28.6306676,3.25,0,0,0,0,3.2
4950,77.2762533,28.6302238,4.55,0,0,0,0,3.2
4951,77.2777733,28.6302006,4.55,0,0,0,0,3.2
4952,77.2762533,28.6302238,3.9,0,0,0,0,3.2
4953,77.2863012,28.6368165,10.4,0,1,0,0,2.4
4954,77.2835016,28.634547,5.2,0,1,0,0,2.1
4955,77.2850298,28.6371081,6.5,0,1,0,0,2.2
4956,77.2856137,28.6363985,10.4,0,1,0,0,4.1
4957,77.2185552,28.6187736,26.0,0,0,0,0,3.3
4958,77.2185552,28.6188632,65.0,1,0,0,0,3.5
4959,77.2185114,28.6185594,26.0,0,0,0,0,3.9
4960,77.2184654,28.6188547,39.0,1,0,0,0,3.5
4961,77.2185552,28.6188632,58.5,1,0,0,0,3.8
4962,77.2185653,28.6187207,58.5,1,0,0,0,4.0
4963,77.120911,28.552036,13.0,1,0,0,0,3.5
4964,77.2969779,28.5411661,7.8,0,0,0,0,2.5
4965,77.2970442,28.5413659,8.45,0,0,0,0,3.1
4966,77.296874,28.5411385,8.45,0,0,0,0,3.1
4967,77.2967702,28.5411254,5.2,0,0,0,0,3.3
4968,77.2968044,28.54114,13.0,1,0,0,0,3.1
4969,77.2968703,28.541291,9.1,0,0,0,0,2.5
4970,77.2972363,28.5413197,8.45,0,1,0,0,3.2
4971,77.2967478,28.5412029,1.95,0,0,0,0,2.9
4972,77.2971584,28.5413284,13.0,1,1,0,0,2.6
4973,77.2968302,28.5413124,3.25,0,0,0,0,3.4
4974,77.2972593,28.541297,9.1,0,1,0,0,3.2
4975,77.2969868,28.541186,3.25,0,0,0,0,2.7
4976,77.29685,28.5412728,2.6,0,0,0,0,3.2
4977,77.220711,28.582058,5.2,0,0,0,0,2.6
4978,77.22361319,28.58455646,19.5,1,0,0,0,3.0
4979,77.2205314,28.5838333,5.85,0,0,0,0,2.9
4980,0.0,0.0,5.2,0,0,0,0,3.1
4981,77.2264595,28.5863699,6.5,0,0,0,0,2.6
4982,77.2263697,28.5867198,3.25,0,0,0,0,3.3
4983,77.2206212,28.5829457,4.55,0,0,0,0,2.9
4984,77.2205314,28.5837437,11.05,1,0,0,0,2.5
4985,77.2237649,28.5845896,13.0,1,0,0,0,3.2
4986,77.226729,28.5845134,9.1,0,1,0,0,3.4
4987,77.2202427,28.5853283,2.6,0,0,0,0,3.1
4988,77.2205314,28.5834749,4.55,0,0,0,0,2.9
4989,77.2268188,28.5836257,5.2,0,0,0,0,2.7
4990,77.2269022,28.5823705,9.1,1,1,0,0,3.3
4991,77.226729,28.583169,6.5,0,1,0,0,3.2
4992,77.1683836,28.5953744,7.8,0,0,0,0,3.1
4993,0.0,0.0,28.6,1,0,0,0,3.1
4994,77.22693745,28.58222618,3.9,0,0,0,0,3.6
4995,77.2264595,28.5852944,6.5,0,0,0,0,3.5
4996,77.2208457,28.5807713,5.2,0,1,0,0,3.8
4997,77.2265194,28.5857905,13.0,0,1,0,0,3.8
4998,77.226711,28.5844597,26.0,1,1,0,0,3.7
4999,77.22656094,28.58456559,3.9,0,1,0,0,3.9
5000,77.2269086,28.5836343,23.4,1,1,0,0,3.5
5001,77.2264595,28.5855632,7.8,0,0,0,0,3.8
5002,77.226937,28.5821,3.9,0,0,0,0,3.6
5003,0.0,0.0,13.0,1,0,0,0,3.2
5004,77.2265367,28.5849428,5.85,0,0,0,0,2.3
5005,77.2239062,28.584686,37.7,1,0,0,0,4.1
5006,77.223226,28.5837316,27.3,1,0,0,0,4.1
5007,77.2258757,28.5887789,13.0,0,0,0,0,4.1
5008,77.23113,28.5890553,6.5,0,0,0,0,2.8
5009,77.2194086,28.5897758,5.85,0,0,0,0,3.0
5010,77.225607,28.58997,5.2,0,0,0,0,3.3
5011,77.225607,28.58997,6.5,0,0,0,0,2.7
5012,77.2209805,28.5811874,9.1,0,0,0,0,3.1
5013,77.22557187,28.59026109,7.15,0,0,0,0,3.1
5014,77.23113,28.5891449,3.9,0,0,0,0,2.9
5015,77.21767209,28.58415194,1.95,0,0,0,0,2.9
5016,77.225607,28.58997,6.5,0,0,0,0,3.2
5017,77.2264595,28.5842189,26.0,1,0,0,0,3.7
5018,77.225607,28.58997,2.6,0,0,0,0,3.6
5019,77.2222225,28.5910546,13.0,1,0,0,0,3.8
5020,77.2357472,28.5922808,5.85,0,0,0,0,3.7
5021,77.2203517,28.5851606,5.2,0,0,0,0,3.2
5022,77.22048056,28.5836,3.25,0,0,0,0,3.2
5023,77.2284355,28.5823457,5.2,0,0,0,0,3.2
5024,77.2161735,28.5823408,3.9,0,0,0,0,3.2
5025,77.21643761,28.58161703,3.9,0,0,0,0,3.2
5026,77.2210583,28.5904431,33.8,1,1,0,0,4.2
5027,77.1231232,28.5454809,5.2,0,0,0,0,2.7
5028,77.1183586,28.5422454,2.6,0,0,0,0,2.9
5029,77.1277978,28.549335,13.0,1,0,0,0,2.9
5030,77.1184863,28.542164,2.6,0,0,0,0,2.7
5031,77.1249212,28.54646,7.8,0,0,0,0,2.9
5032,77.1166056,28.5385371,7.15,0,0,0,0,3.0
5033,77.1228985,28.5429052,3.9,0,0,0,0,3.2
5034,77.1281574,28.5452469,7.8,0,1,0,0,2.5
5035,77.1180889,28.5415025,7.8,0,0,0,0,3.1
5036,77.1243021,28.5434991,5.2,0,0,0,0,3.1
5037,77.1285132,28.5437505,7.8,0,0,0,0,2.9
5038,77.1291911,28.5420749,9.1,0,0,0,0,3.1
5039,77.1252807,28.5473907,12.35,1,0,0,0,2.8
5040,77.1252807,28.5472115,10.4,1,0,0,0,3.0
5041,77.1240222,28.5433267,7.15,0,0,0,0,3.0
5042,77.1245783,28.5470031,6.5,0,0,0,0,3.1
5043,77.1229435,28.5455533,11.7,1,0,0,0,2.8
5044,77.1237408,28.5462109,6.5,0,0,0,0,2.9
5045,77.1187632,28.5426875,11.7,1,0,0,0,2.9
5046,77.1249212,28.5467289,3.9,0,0,0,0,2.8
5047,77.1267191,28.5468118,7.15,0,0,0,0,2.9
5048,77.127618,28.5492281,13.0,1,0,0,0,3.1
5049,77.1285619,28.5437174,2.6,0,0,0,0,2.9
5050,77.1247414,28.5467116,5.85,0,0,0,0,2.9
5051,77.1286068,28.5500399,9.1,0,0,0,0,3.9
5052,77.1242919,28.5434422,1.95,0,0,0,0,3.2
5053,77.1238424,28.5446537,6.5,0,0,0,0,3.2
5054,77.1254605,28.5459741,4.55,0,0,0,0,3.2
5055,77.0996976,28.5232706,1.95,0,0,0,0,3.2
5056,77.128427,28.5441077,2.6,0,0,0,0,3.2
5057,77.1077373,28.5332421,3.25,0,0,0,0,3.2
5058,77.1333427,28.5489147,7.8,0,1,0,0,3.2
5059,77.1167352,28.5386133,1.3,0,0,0,0,3.2
5060,77.1137736,28.5354421,13.0,0,0,0,0,3.2
5061,0.0,0.0,7.8,0,0,0,0,3.2
5062,77.1181406,28.5415117,1.95,0,0,0,0,3.2
5063,77.1241504,28.5434269,3.9,0,0,0,0,3.2
5064,77.1267191,28.5443024,3.9,0,0,0,0,3.2
5065,77.1250299,28.5472207,8.45,0,0,0,0,3.2
5066,77.1293063,28.541621,7.8,0,0,0,0,3.2
5067,77.1247414,28.5469805,3.9,0,0,0,0,3.2
5068,77.1281314,28.5470234,4.55,0,0,0,0,3.2
5069,0.0,0.0,1.95,0,0,0,0,3.2
5070,77.1228536,28.5454551,4.55,0,0,0,0,3.2
5071,77.1239323,28.5435869,1.3,0,0,0,0,3.2
5072,0.0,0.0,5.2,0,0,0,0,3.2
5073,77.1241121,28.543156,5.85,0,0,0,0,3.2
5074,77.1249279,28.5429013,4.55,0,0,0,0,3.2
5075,77.125056,28.5438292,3.25,0,0,0,0,3.2
5076,77.1257302,28.5477027,6.5,0,0,0,0,3.2
5077,77.1242983,28.5434512,3.25,0,0,0,0,3.2
5078,77.1237525,28.54348,6.5,0,0,0,0,3.2
5079,77.1248542,28.5430525,3.9,0,0,0,0,3.2
5080,77.1231232,28.5435989,3.9,0,0,0,0,3.2
5081,77.1295415,28.5415121,1.95,0,0,0,0,3.2
5082,77.12881389,28.54953611,6.5,0,0,0,0,3.2
5083,77.1239323,28.5432284,3.25,0,0,0,0,3.2
5084,77.1264494,28.5469651,5.85,0,0,0,0,3.2
5085,77.1285169,28.5495832,6.5,0,0,0,0,3.2
5086,77.1229265,28.545437,5.85,0,0,0,0,3.2
5087,77.1295057,28.5494988,3.9,0,0,0,0,3.2
5088,77.1238424,28.5461773,3.9,0,0,0,0,3.2
5089,77.1283371,28.5440095,3.25,0,0,0,0,3.2
5090,77.1297061,28.5413686,1.95,0,0,0,0,3.2
5091,77.1279227,28.549416,3.25,0,0,0,0,3.2
5092,77.1293709,28.5505165,13.0,1,0,0,0,3.2
5093,77.1252807,28.5457776,4.55,0,0,0,0,3.2
5094,77.1230334,28.5451138,2.6,0,0,0,0,3.2
5095,77.126764,28.5442619,1.95,0,0,0,0,3.2
5096,77.2258308,28.67367,26.0,1,0,0,0,2.7
5097,77.2258029,28.6737511,41.6,1,0,0,0,3.4
5098,77.2256961,28.6737019,39.0,1,0,0,0,3.3
5099,77.2282559,28.7030113,6.5,0,0,0,0,3.0
5100,77.2287499,28.7024763,6.5,0,0,0,0,3.2
5101,77.2283906,28.7015464,5.85,0,0,0,0,3.1
5102,77.2284355,28.702491,5.85,0,0,0,0,3.1
